character	guide_name	genename	initial_library	LB_1	LB_2	BE_1	BE_2	killing_1	killing_2	M9_1	M9_2	MOPS_1	MOPS_2
non-essential	b4290_fecB_355_4513954_4513940_-	fecB	1540	912	763	977	1076	853	1067	608	1271	960	952
non-essential	b4290_fecB_412_4513897_4513882_-	fecB	942	716	571	760	881	684	927	765	1349	750	1147
non-essential	b4290_fecB_3_4514306_4514299_+	fecB	2079	670	511	438	376	147	134	177	45	118	61
non-essential	b4303_sgcQ_94_4528824_4528811_-	sgcQ	1613	1125	928	1005	1052	1389	1457	2533	1214	1669	2045
non-essential	b4303_sgcQ_94_4528824_4528810_-	sgcQ	1494	1063	811	989	901	600	568	477	270	624	486
non-essential	b4303_sgcQ_94_4528824_4528809_-	sgcQ	1389	951	720	1250	1266	349	351	423	254	654	329
non-essential	b4303_sgcQ_110_4528808_4528804_+	sgcQ	1974	1425	1100	1415	1390	650	721	1953	1908	1761	2386
non-essential	b4303_sgcQ_110_4528808_4528802_+	sgcQ	1563	687	491	538	603	929	1184	2500	2378	3240	3728
non-essential	b4303_sgcQ_148_4528770_4528758_-	sgcQ	1390	811	697	797	861	686	955	463	364	475	612
non-essential	b4303_sgcQ_148_4528770_4528755_-	sgcQ	1412	1036	838	1122	1132	857	1117	1615	259	305	489
non-essential	b4303_sgcQ_300_4528618_4528611_+	sgcQ	1125	709	587	616	649	632	778	443	377	581	584
non-essential	b4303_sgcQ_395_4528523_4528519_+	sgcQ	7171	5571	4254	7169	6325	4227	5064	2982	4013	3848	5114
non-essential	b4303_sgcQ_395_4528523_4528518_+	sgcQ	5984	4463	3795	4585	5347	6441	8614	15189	7564	8488	11223
non-essential	b4303_sgcQ_396_4528522_4528515_+	sgcQ	671	442	337	390	457	643	799	822	1700	819	1924
non-essential	b4304_sgcC_87_4530157_4530150_+	sgcC	1580	1174	805	1164	1136	178	149	53	50	91	92
non-essential	b4304_sgcC_91_4530153_4530141_-	sgcC	5240	2118	1598	1726	1814	353	441	74	76	112	128
non-essential	b4304_sgcC_91_4530153_4530140_-	sgcC	4784	2617	1948	2331	2299	1914	2387	1353	3076	1987	2547
non-essential	b4304_sgcC_91_4530153_4530139_-	sgcC	6986	5122	3929	6915	7047	2782	3179	2634	1310	2301	2446
non-essential	b4304_sgcC_91_4530153_4530138_-	sgcC	6474	4228	3168	4841	5024	2138	2360	1699	1097	1732	1930
non-essential	b4304_sgcC_368_4529876_4529871_+	sgcC	1006	846	617	847	787	599	716	373	397	407	573
non-essential	b4304_sgcC_397_4529847_4529834_-	sgcC	1823	952	711	712	827	114	138	63	0	87	0
non-essential	b4304_sgcC_493_4529751_4529737_-	sgcC	1415	1157	827	1027	1043	1737	2145	1894	2759	2340	3447
non-essential	b4304_sgcC_493_4529751_4529736_-	sgcC	2091	1496	1235	1335	1540	933	1133	610	972	912	1409
non-essential	b4304_sgcC_529_4529715_4529702_-	sgcC	5221	3994	3064	5706	5754	571	543	222	144	207	254
non-essential	b4304_sgcC_622_4529622_4529609_-	sgcC	3732	2407	2019	2172	2374	1640	1876	2247	2257	2958	3729
non-essential	b4304_sgcC_631_4529613_4529599_-	sgcC	2607	1239	1002	921	874	167	77	63	0	87	6
non-essential	b4304_sgcC_631_4529613_4529598_-	sgcC	3028	2142	1773	2210	2398	864	891	158	93	223	188
non-essential	b4364_yjjP_4_4602855_4602842_-	yjjP	1919	1177	1025	960	976	109	94	2	0	0	1
non-essential	b4364_yjjP_4_4602855_4602840_-	yjjP	858	432	326	375	303	38	14	0	14	0	50
non-essential	b4364_yjjP_16_4602843_4602830_-	yjjP	3535	2106	1559	1663	1710	797	849	53	24	93	14
non-essential	b4364_yjjP_16_4602843_4602829_-	yjjP	1272	856	573	787	732	222	264	3	43	1	82
non-essential	b4364_yjjP_64_4602795_4602782_-	yjjP	1361	1017	753	968	935	615	654	303	184	396	341
non-essential	b4364_yjjP_64_4602795_4602780_-	yjjP	400	220	216	214	263	144	173	39	27	71	43
non-essential	b4364_yjjP_106_4602753_4602739_-	yjjP	1907	1461	1222	1580	1690	1034	1424	933	648	908	980
non-essential	b4364_yjjP_106_4602753_4602738_-	yjjP	2412	1790	1452	1769	2177	2752	3652	2606	3627	2090	3363
non-essential	b4364_yjjP_256_4602603_4602588_-	yjjP	2539	2090	1587	1972	2036	951	1153	931	1508	667	973
non-essential	b4364_yjjP_313_4602546_4602532_-	yjjP	1230	573	429	365	345	38	55	6	11	27	14
non-essential	b4364_yjjP_322_4602537_4602524_-	yjjP	1365	486	347	345	299	83	98	38	180	69	200
non-essential	b4364_yjjP_350_4602509_4602505_+	yjjP	1731	1147	821	922	822	834	1040	1269	908	1142	1463
non-essential	b4364_yjjP_3_4602856_4602849_+	yjjP	3651	2547	2284	2308	2720	2315	2858	691	1072	643	947
non-essential	b4378_yjjV_76_4613556_4613549_+	yjjV	4053	2534	2019	2367	2460	1552	1972	888	672	817	1158
non-essential	b4378_yjjV_76_4613556_4613551_+	yjjV	2564	1780	1334	1624	1555	526	578	914	309	269	342
non-essential	b4378_yjjV_76_4613556_4613552_+	yjjV	1132	827	623	820	755	154	108	67	12	55	30
non-essential	b4378_yjjV_88_4613568_4613563_+	yjjV	4839	3940	3261	3386	3902	2011	2095	4137	3164	4066	4907
non-essential	b4378_yjjV_169_4613649_4613642_+	yjjV	2332	1576	1263	1417	1653	421	536	286	230	172	145
non-essential	b4378_yjjV_238_4613718_4613713_+	yjjV	1344	1087	880	1025	1214	851	1105	1051	865	676	1043
non-essential	b4378_yjjV_238_4613718_4613714_+	yjjV	2076	1639	1293	1493	1626	587	689	144	103	93	203
non-essential	b4378_yjjV_244_4613724_4613718_+	yjjV	2441	1556	1208	1154	1206	289	337	130	100	108	208
non-essential	b4378_yjjV_244_4613724_4613719_+	yjjV	2139	1354	1104	1238	1390	580	744	59	66	30	50
non-essential	b4378_yjjV_247_4613727_4613721_+	yjjV	3037	2269	1648	2166	2148	965	975	686	5293	780	1198
non-essential	b4378_yjjV_322_4613802_4613797_+	yjjV	1239	904	710	936	1034	1212	1610	958	2788	1275	2065
non-essential	b4378_yjjV_334_4613814_4613807_+	yjjV	813	653	528	535	647	866	1149	939	689	862	1392
non-essential	b4378_yjjV_334_4613814_4613810_+	yjjV	1501	1165	917	1081	1068	1347	1423	820	625	1151	1122
essential_in_both	b4388_serB_47_4624941_4624926_-	serB	2924	2157	1723	2085	2264	458	620	39	6	45	30
essential_in_both	b4388_serB_119_4625013_4624999_-	serB	6821	4828	3799	5638	5776	1412	1377	255	46	106	93
essential_in_both	b4388_serB_119_4625013_4625001_-	serB	5494	3063	2483	2308	2423	2067	2520	310	367	454	598
essential_in_both	b4388_serB_160_4625054_4625049_+	serB	2095	1278	1031	1057	1031	502	577	166	207	251	451
essential_in_both	b4388_serB_160_4625054_4625050_+	serB	4293	3491	2785	4045	4067	1261	1345	305	252	521	596
essential_in_both	b4388_serB_166_4625060_4625053_+	serB	1428	722	570	454	500	450	612	103	121	167	257
essential_in_both	b4388_serB_166_4625060_4625055_+	serB	1875	949	810	794	845	226	340	135	70	215	125
essential_in_both	b4388_serB_166_4625060_4625056_+	serB	2075	1087	1138	869	1115	648	1004	114	110	242	278
essential_in_both	b4388_serB_223_4625117_4625110_+	serB	3829	2808	2122	2273	2353	549	487	114	477	97	139
essential_in_both	b4388_serB_223_4625117_4625113_+	serB	2511	834	653	337	422	98	113	1	3	0	5
essential_in_both	b4388_serB_283_4625177_4625172_+	serB	2158	1363	1211	1204	1381	610	794	68	54	76	116
essential_in_both	b4388_serB_367_4625261_4625254_+	serB	1437	1080	850	1121	1159	1977	2122	2206	1415	1569	2416
essential_in_both	b4388_serB_367_4625261_4625257_+	serB	1004	723	656	741	874	500	587	240	339	204	476
non-essential	b0144_gluQ_3_160110_160103_+	gluQ	3398	2863	2149	2903	3138	3210	4200	10903	14211	8855	15038
non-essential	b0144_gluQ_43_160070_160055_-	gluQ	1292	872	778	831	978	325	467	1015	508	297	595
non-essential	b0144_gluQ_124_159989_159974_-	gluQ	1595	939	822	1123	1300	157	218	51	125	74	113
non-essential	b0144_gluQ_139_159974_159962_-	gluQ	4256	3318	2466	3264	3279	1282	1139	4637	205	962	249
non-essential	b0144_gluQ_149_159964_159959_+	gluQ	2223	1263	1020	1202	1285	601	617	610	875	375	357
non-essential	b0144_gluQ_149_159964_159957_+	gluQ	2870	1668	1283	1378	1322	1096	1294	607	415	659	784
non-essential	b0144_gluQ_150_159963_159956_+	gluQ	7567	4902	3928	4412	4746	1589	1789	277	541	384	187
non-essential	b0144_gluQ_217_159896_159884_-	gluQ	2137	1207	879	1100	1049	437	435	90	336	137	360
non-essential	b0144_gluQ_242_159871_159865_+	gluQ	3320	1905	1460	1844	1953	1980	2666	2639	2651	1771	3349
non-essential	b0144_gluQ_261_159852_159845_+	gluQ	3050	2353	1824	2414	2707	1661	1845	646	491	800	637
non-essential	b0144_gluQ_262_159851_159839_-	gluQ	3597	2882	2190	3013	2966	1184	1175	350	227	299	486
non-essential	b0144_gluQ_302_159811_159805_+	gluQ	2587	1917	1353	1764	1657	1878	1905	2111	1670	2489	3119
non-essential	b0144_gluQ_451_159662_159648_-	gluQ	1699	961	740	848	892	183	144	951	258	240	107
non-essential	b0149_mrcB_61_164790_164784_+	mrcB	934	742	637	821	931	333	434	54	66	76	85
non-essential	b0149_mrcB_194_164923_164908_-	mrcB	2999	1271	1070	1335	1205	241	286	157	49	53	79
non-essential	b0149_mrcB_194_164923_164910_-	mrcB	2359	1769	1250	1843	1823	891	958	906	347	233	439
non-essential	b0149_mrcB_200_164929_164915_-	mrcB	3020	2279	1827	2271	2497	1945	2217	618	1467	658	683
non-essential	b0149_mrcB_301_165030_165023_+	mrcB	7733	5818	4524	8879	9053	1728	1822	35	38	46	64
non-essential	b0149_mrcB_325_165054_165047_+	mrcB	1338	1038	724	1070	1041	365	475	81	73	92	146
non-essential	b0149_mrcB_325_165054_165049_+	mrcB	1946	1435	1117	2011	2078	847	1047	375	181	481	401
non-essential	b0149_mrcB_394_165123_165118_+	mrcB	1840	1307	981	1501	1425	1160	1136	1701	1064	1189	1334
non-essential	b0149_mrcB_442_165171_165164_+	mrcB	2022	1699	1223	1659	1778	1914	1903	2257	2988	3019	3238
non-essential	b0149_mrcB_442_165171_165166_+	mrcB	2186	1378	869	1192	1099	267	301	301	206	348	133
non-essential	b0149_mrcB_502_165231_165226_+	mrcB	1723	1279	1082	1301	1408	2102	2387	742	548	1127	1103
non-essential	b0149_mrcB_571_165300_165294_+	mrcB	741	454	405	487	619	127	158	124	22	101	63
non-essential	b0149_mrcB_854_165583_165568_-	mrcB	3765	2248	1644	2250	2197	420	455	318	74	157	128
non-essential	b0149_mrcB_854_165583_165569_-	mrcB	1326	1084	850	1165	1255	1072	1312	688	602	765	993
non-essential	b0149_mrcB_855_165584_165572_-	mrcB	1653	1182	926	1223	1264	1153	1434	1574	1205	1195	1524
non-essential	b0153_fhuB_10_171471_171466_+	fhuB	2089	1550	1207	1465	1632	2006	2228	1475	1024	1556	1787
non-essential	b0153_fhuB_10_171471_171467_+	fhuB	1560	643	562	481	542	198	219	118	70	187	115
non-essential	b0153_fhuB_74_171535_171521_-	fhuB	2349	1660	1389	1651	1814	3193	4037	4049	4051	2785	3316
non-essential	b0153_fhuB_74_171535_171523_-	fhuB	3885	1608	1260	1104	1181	1872	2285	2734	3280	1350	2167
non-essential	b0153_fhuB_88_171549_171543_+	fhuB	3516	2046	1737	1819	2051	2024	2553	4290	3562	2698	3662
non-essential	b0153_fhuB_110_171571_171556_-	fhuB	2481	1820	1450	1825	2047	1864	1979	3237	751	1164	1262
non-essential	b0153_fhuB_115_171576_171571_+	fhuB	3798	3153	2497	2887	3261	2499	3082	8015	3577	3904	5057
non-essential	b0153_fhuB_115_171576_171572_+	fhuB	3638	2817	2172	2846	2934	967	1194	1464	1881	638	782
non-essential	b0153_fhuB_241_171702_171697_+	fhuB	1603	1295	830	1178	1151	2071	2530	926	3992	535	776
non-essential	b0153_fhuB_298_171759_171752_+	fhuB	2009	1630	1237	1696	1805	857	924	449	385	698	452
non-essential	b0153_fhuB_326_171787_171775_-	fhuB	1194	602	538	491	659	624	942	6039	10409	1076	1916
non-essential	b0153_fhuB_327_171788_171776_-	fhuB	3704	1718	1244	1274	1289	1270	1570	705	1530	657	1463
non-essential	b0153_fhuB_364_171825_171818_+	fhuB	3616	2734	2235	3091	3286	682	902	177	106	300	211
non-essential	b0153_fhuB_517_171978_171972_+	fhuB	3213	2473	1913	2925	2894	1029	1141	703	965	418	724
non-essential	b0153_fhuB_533_171994_171981_-	fhuB	2437	1993	1630	1972	2012	1334	1654	947	2944	1372	2366
non-essential	b0269_yagF_3_283203_283191_-	yagF	1101	532	445	391	458	39	41	6	10	8	32
non-essential	b0269_yagF_73_283273_283268_+	yagF	4528	3573	2684	3236	3493	895	1128	974	517	750	736
non-essential	b0269_yagF_142_283342_283335_+	yagF	1447	758	673	575	628	200	190	25	41	34	71
non-essential	b0269_yagF_142_283342_283336_+	yagF	3245	2006	1597	2607	2971	1497	1732	381	605	477	502
non-essential	b0269_yagF_162_283362_283350_-	yagF	1961	1389	1191	1452	1545	2168	2861	1805	1614	1827	2606
non-essential	b0269_yagF_208_283408_283401_+	yagF	2090	1405	1205	1315	1538	2713	3882	1749	1470	1442	1774
non-essential	b0269_yagF_208_283408_283404_+	yagF	2049	1480	1303	1353	1634	966	1357	369	501	376	954
non-essential	b0269_yagF_270_283470_283458_-	yagF	4648	2930	2168	2437	2602	4322	5222	9399	4307	3734	6063
non-essential	b0269_yagF_283_283483_283476_+	yagF	3408	2085	1559	1444	1516	4007	4515	1828	1130	1374	1478
non-essential	b0269_yagF_289_283489_283484_+	yagF	2072	1254	950	1017	1019	210	248	10	4	11	8
non-essential	b0269_yagF_370_283570_283565_+	yagF	5291	4119	3291	4423	4432	6598	6991	3850	4374	4560	5358
non-essential	b0269_yagF_646_283846_283841_+	yagF	2093	1557	1344	1567	1786	701	754	189	119	285	197
non-essential	b0269_yagF_646_283846_283842_+	yagF	2979	2401	1834	2595	2581	1012	1134	33	24	27	52
non-essential	b0269_yagF_700_283900_283893_+	yagF	1030	546	356	291	309	144	141	11	22	9	50
non-essential	b0269_yagF_700_283900_283895_+	yagF	1240	639	461	443	419	122	97	2	1	2	5
non-essential	b0271_yagH_98_286886_286871_-	yagH	6431	5105	3775	5958	5829	5618	6599	10903	11590	10792	14595
non-essential	b0271_yagH_98_286886_286872_-	yagH	5846	3225	2567	2409	2472	1485	1526	1372	2656	1959	2709
non-essential	b0271_yagH_98_286886_286874_-	yagH	2483	1576	1273	1936	1914	887	1044	819	2214	1169	1758
non-essential	b0271_yagH_99_286887_286875_-	yagH	1410	631	462	466	441	169	217	58	120	53	281
non-essential	b0271_yagH_218_287006_286991_-	yagH	5705	4444	3360	4822	4980	7682	8761	5029	5226	5485	6999
non-essential	b0271_yagH_219_287007_286995_-	yagH	3965	3032	2209	3294	3352	1248	1466	1847	5450	1634	2299
non-essential	b0271_yagH_254_287042_287028_-	yagH	1617	1109	865	921	1029	423	466	237	231	188	369
non-essential	b0271_yagH_254_287042_287030_-	yagH	2154	685	565	443	433	126	100	13	6	18	8
non-essential	b0271_yagH_344_287132_287117_-	yagH	6885	5443	4184	6001	6554	6075	6752	6111	3329	3391	3420
non-essential	b0271_yagH_344_287132_287118_-	yagH	5584	4031	3477	4803	5375	11911	15168	14555	13693	10142	17690
non-essential	b0271_yagH_344_287132_287120_-	yagH	3813	3102	2287	2958	3075	6708	7798	6067	10904	4207	7058
non-essential	b0271_yagH_345_287133_287121_-	yagH	3620	2882	2119	2761	2850	1857	2293	1091	2085	987	1914
non-essential	b0271_yagH_478_287266_287261_+	yagH	1149	701	585	559	624	186	199	6	9	10	9
non-essential	b0271_yagH_493_287281_287276_+	yagH	1604	1106	981	1081	1392	844	1114	314	191	421	350
non-essential	b0271_yagH_730_287518_287511_+	yagH	2400	2008	1463	2001	2046	2071	2677	1091	2455	916	1839
non-essential	b0335_prpE_3_352708_352694_-	prpE	1203	750	724	637	797	671	792	356	323	503	697
non-essential	b0335_prpE_22_352727_352720_+	prpE	1614	1204	1005	1260	1316	1361	1585	737	664	840	1158
non-essential	b0335_prpE_46_352751_352746_+	prpE	1932	901	709	529	556	211	242	12	11	32	18
non-essential	b0335_prpE_46_352751_352747_+	prpE	2352	1389	1199	1152	1304	444	482	36	180	14	51
non-essential	b0335_prpE_53_352758_352744_-	prpE	3847	2368	2024	2345	2775	5102	7125	6021	5625	3848	6993
non-essential	b0335_prpE_81_352786_352774_-	prpE	2632	2015	1487	2005	2051	969	1057	313	274	365	398
non-essential	b0335_prpE_97_352802_352796_+	prpE	3350	2507	1919	2544	2582	3685	4506	4349	6459	4627	5931
non-essential	b0335_prpE_134_352839_352826_-	prpE	1684	1178	1042	1137	1293	775	830	441	384	518	645
non-essential	b0335_prpE_134_352839_352827_-	prpE	2371	1772	1352	1742	1753	1086	1296	493	577	538	556
non-essential	b0335_prpE_183_352888_352876_-	prpE	4028	1633	1367	1501	1521	680	906	482	595	679	1064
non-essential	b0335_prpE_262_352967_352960_+	prpE	2718	2219	1767	2243	2533	3942	4868	7359	7069	6819	11384
non-essential	b0335_prpE_262_352967_352962_+	prpE	538	534	441	527	594	617	750	953	815	1059	1515
non-essential	b0335_prpE_316_353021_353016_+	prpE	860	653	448	519	521	762	763	49	27	52	84
non-essential	b0335_prpE_556_353261_353257_+	prpE	1986	1472	1157	1676	1750	1019	1124	1075	550	533	731
non-essential	b0335_prpE_562_353267_353262_+	prpE	3455	2717	2030	2329	2472	4231	4681	8782	8431	7520	8387
non-essential	b0494_tesA_3_519763_519759_+	tesA	870	689	571	562	624	1103	1194	2143	2382	1493	2823
non-essential	b0494_tesA_3_519763_519756_+	tesA	1835	1412	1104	1517	1400	668	710	387	315	551	598
non-essential	b0494_tesA_29_519737_519732_+	tesA	1274	1031	784	1027	1126	438	575	161	398	248	418
non-essential	b0494_tesA_30_519736_519729_+	tesA	2682	1935	1582	1793	1959	240	259	71	20	57	15
non-essential	b0494_tesA_124_519642_519630_-	tesA	1943	840	638	381	412	200	218	87	37	89	111
non-essential	b0494_tesA_124_519642_519628_-	tesA	3945	2763	2080	2107	2270	1383	1388	343	226	340	419
non-essential	b0494_tesA_124_519642_519627_-	tesA	2502	1595	1374	1306	1511	1060	1150	610	225	510	444
non-essential	b0494_tesA_146_519620_519613_+	tesA	2655	2000	1543	1841	1979	945	862	1473	707	632	1218
non-essential	b0494_tesA_170_519596_519591_+	tesA	9671	1347	934	1018	982	281	281	183	124	56	95
non-essential	b0494_tesA_172_519594_519582_-	tesA	693	412	313	285	268	67	63	4	0	4	0
non-essential	b0494_tesA_172_519594_519579_-	tesA	1681	1103	971	1100	1260	592	730	214	134	231	265
non-essential	b0494_tesA_220_519546_519533_-	tesA	1421	1265	977	1288	1226	621	780	622	234	380	475
non-essential	b0494_tesA_256_519510_519496_-	tesA	600	254	181	126	151	38	57	100	72	181	42
non-essential	b0494_tesA_262_519504_519489_-	tesA	3427	2651	1974	2339	2398	1933	2373	209	560	89	139
non-essential	b0494_tesA_272_519494_519488_+	tesA	1589	904	673	704	793	1544	2302	1621	1796	1198	2548
non-essential	b0496_ybbP_15_520430_520418_-	ybbP	6494	3952	2895	3154	3372	1427	1535	231	306	301	567
non-essential	b0496_ybbP_56_520471_520456_-	ybbP	2858	2119	1542	1857	1981	2110	1606	8840	2052	4009	1484
non-essential	b0496_ybbP_136_520551_520546_+	ybbP	3644	2799	2156	2759	2922	2073	2275	2678	1671	3183	3325
non-essential	b0496_ybbP_136_520551_520547_+	ybbP	983	714	570	713	738	199	186	198	119	93	219
non-essential	b0496_ybbP_193_520608_520601_+	ybbP	2109	920	701	543	572	108	81	8	3	7	3
non-essential	b0496_ybbP_200_520615_520601_-	ybbP	2660	2090	1606	1719	1752	1274	1247	1477	951	910	827
non-essential	b0496_ybbP_214_520629_520625_+	ybbP	1457	1200	845	1169	1111	363	387	23	19	28	28
non-essential	b0496_ybbP_364_520779_520774_+	ybbP	4212	3222	2549	2883	3060	1948	1996	629	585	692	836
non-essential	b0496_ybbP_475_520890_520884_+	ybbP	4540	3032	2504	2869	3061	1794	2117	193	227	207	213
non-essential	b0496_ybbP_505_520920_520915_+	ybbP	3625	2590	2122	2614	2988	5573	7327	6016	7525	6225	8023
non-essential	b0496_ybbP_562_520977_520970_+	ybbP	3886	2965	2290	2779	3158	1627	2151	982	597	700	902
non-essential	b0496_ybbP_584_520999_520984_-	ybbP	7917	6284	5091	6075	6826	3754	4732	1479	1888	1918	3580
non-essential	b0496_ybbP_613_521028_521021_+	ybbP	1854	1339	1007	1200	1165	513	578	986	401	576	923
non-essential	b0496_ybbP_613_521028_521023_+	ybbP	2542	769	601	454	458	97	121	24	25	29	31
non-essential	b0496_ybbP_635_521050_521036_-	ybbP	3535	2722	2123	3101	3225	1742	2141	6232	6308	2759	4161
non-essential	b0661_miaB_3_694953_694948_+	miaB	1734	1376	970	1339	1412	2871	3588	15254	1537	2636	2482
non-essential	b0661_miaB_29_694927_694921_+	miaB	3754	1674	1391	1609	1856	3706	4726	5719	7219	6393	12041
non-essential	b0661_miaB_30_694926_694919_+	miaB	3783	1190	1034	790	844	859	1068	1188	1267	1221	1420
non-essential	b0661_miaB_37_694919_694907_-	miaB	2756	1860	1430	1613	1663	542	591	38	11	34	2
non-essential	b0661_miaB_97_694859_694847_-	miaB	4260	2791	2127	2396	2527	653	703	68	26	100	47
non-essential	b0661_miaB_97_694859_694845_-	miaB	4767	3796	2854	3530	3798	2003	2275	178	117	307	151
non-essential	b0661_miaB_97_694859_694844_-	miaB	2318	1470	1076	1259	1260	1018	1463	960	184	350	328
non-essential	b0661_miaB_197_694759_694754_+	miaB	2498	1408	1076	1420	1604	643	684	728	613	635	986
non-essential	b0661_miaB_197_694759_694753_+	miaB	2095	1862	1464	2186	2425	2188	2441	3000	4046	2326	3136
non-essential	b0661_miaB_280_694676_694664_-	miaB	2026	866	709	696	841	662	858	403	419	415	622
non-essential	b0661_miaB_280_694676_694661_-	miaB	2027	1653	1166	1568	1660	924	929	1829	248	412	377
non-essential	b0661_miaB_316_694640_694626_-	miaB	6111	3689	2828	2770	3149	642	742	42	25	58	37
non-essential	b0661_miaB_559_694397_694385_-	miaB	3166	1639	1202	1283	1234	781	901	828	1566	1025	1480
non-essential	b0661_miaB_559_694397_694384_-	miaB	1821	584	471	566	569	722	849	1694	1814	1445	1337
non-essential	b0661_miaB_571_694385_694373_-	miaB	1164	363	310	265	300	320	409	491	406	688	585
non-essential	b0700_rhsC_3_729585_729573_-	rhsC	3776	2548	2070	2242	2312	4089	4969	4974	4834	3970	6320
non-essential	b0700_rhsC_61_729643_729636_+	rhsC	1995	1091	837	1040	1050	911	963	1078	937	985	1017
non-essential	b0700_rhsC_563_730145_730130_-	rhsC	3741	2280	1850	2150	2068	408	436	475	594	473	582
non-essential	b0700_rhsC_1141_730723_730717_+	rhsC	470	240	242	225	274	41	37	5	16	10	36
non-essential	b0700_rhsC_1204_730786_730781_+	rhsC	1820	1626	1179	1674	1568	1494	1640	1037	1292	1267	1435
